Unnamed: 0,filename,valence,arousal,prob. anger,prob. disgust,prob. fear,prob. joy,prob. sadness,prob. surprise,prob. neutral,valence_scaled,arousal_scaled,label
1538,fear/257.jpg,1.7,6.4,0.0888889,0.2,0.622222,0.0,0.0,0.0888889,0.0,-0.8400000000000001,0.4133333333333335,fear
1168,disgust/195.jpg,2.0,4.8,0.0,0.5,0.1,0.0,0.266667,0.133333,0.0,-0.76,-0.0133333333333334,disgust
684,fear/115.jpg,2.4,4.4,0.1,0.3,0.266667,0.0,0.166667,0.0333333,0.133333,-0.6533333333333333,-0.1199999999999998,fear
1067,fear/179.jpg,5.4,5.3,0.0,0.0,0.433333,0.3,0.133333,0.0666667,0.0666667,0.1466666666666669,0.1199999999999998,fear
352,fear/60.jpg,5.3,3.7,0.0,0.0,0.0,0.266667,0.233333,0.166667,0.333333,0.1199999999999998,-0.3066666666666666,fear
442,sadness/74.jpg,5.9,6.2,0.0,0.0,0.0,0.188889,0.322222,0.133333,0.355556,0.2800000000000002,0.3599999999999999,sadness
730,sadness/122.jpg,8.2,4.4,0.0,0.0,0.0,0.422222,0.0333333,0.222222,0.322222,0.8933333333333333,-0.1199999999999998,sadness
173,joy/29.jpg,6.9,4.1,0.0,0.0,0.0,0.7,0.0,0.166667,0.133333,0.5466666666666669,-0.2,joy
1124,joy/187.jpg,7.8,5.0,0.0,0.0,0.0,0.533333,0.0,0.266667,0.2,0.7866666666666664,0.04,joy
878,surprise/146.jpg,7.3,5.8,0.0333333,0.0333333,0.0666667,0.633333,0.0,0.233333,0.0,0.6533333333333331,0.2533333333333332,surprise
1054,surprise/177.jpg,4.9,4.6,0.0,0.0,0.2,0.133333,0.0333333,0.0,0.633333,0.0133333333333334,-0.0666666666666667,surprise
510,fear/86.jpg,4.5,5.4,0.0,0.0666667,0.533333,0.0,0.1,0.0333333,0.266667,-0.0933333333333333,0.1466666666666669,fear
23,disgust/5.jpg,2.9,4.2,0.0,0.333333,0.0666667,0.0,0.2,0.0,0.4,-0.52,-0.1733333333333333,disgust
1503,sadness/251.jpg,3.8,4.1,0.0666667,0.0666667,0.0333333,0.0666667,0.555556,0.122222,0.0888889,-0.28,-0.2,sadness
1660,disgust/277.jpg,4.9,4.7,0.0333333,0.2,0.233333,0.0,0.166667,0.0666667,0.3,0.0133333333333334,-0.0399999999999999,disgust
261,surprise/44.jpg,7.3,4.0,0.0,0.0,0.0,0.633333,0.0,0.133333,0.233333,0.6533333333333331,-0.2266666666666666,surprise
1077,joy/180.jpg,7.3,4.4,0.0,0.0666667,0.0,0.6,0.0,0.2,0.133333,0.6533333333333331,-0.1199999999999998,joy
1288,surprise/215.jpg,7.7,6.5,0.0,0.0,0.0,0.6,0.0666667,0.2,0.133333,0.76,0.4400000000000001,surprise
1929,disgust/322.jpg,4.2,3.9,0.0,0.166667,0.0666667,0.133333,0.266667,0.133333,0.233333,-0.1733333333333333,-0.2533333333333334,disgust
1313,joy/219.jpg,7.4,6.4,0.0,0.0666667,0.0,0.6,0.0,0.2,0.133333,0.6800000000000002,0.4133333333333335,joy
1573,surprise/262.jpg,8.1,3.7,0.0,0.0,0.0,0.733333,0.0,0.166667,0.1,0.8666666666666667,-0.3066666666666666,surprise
1744,surprise/291.jpg,6.0,5.3,0.0,0.0,0.133333,0.366667,0.133333,0.233333,0.133333,0.3066666666666668,0.1199999999999998,surprise
38,disgust/8.jpg,4.9,5.3,0.0,0.266667,0.1,0.0666667,0.0333333,0.0333333,0.5,0.0133333333333334,0.1199999999999998,disgust
916,anger/153.jpg,5.3,4.7,0.0,0.0,0.2,0.233333,0.0,0.3,0.266667,0.1199999999999998,-0.0399999999999999,anger
1338,anger/223.jpg,4.8,3.9,0.0,0.0,0.166667,0.2,0.0666667,0.2,0.366667,-0.0133333333333334,-0.2533333333333334,anger
1062,sadness/178.jpg,3.5,4.6,0.0,0.0,0.0222222,0.0,0.888889,0.0222222,0.0666667,-0.36,-0.0666666666666667,sadness
281,surprise/48.jpg,7.2,5.2,0.0,0.0,0.0,0.533333,0.0,0.3,0.166667,0.6266666666666665,0.0933333333333332,surprise
974,anger/164.jpg,3.0,5.5,0.566667,0.0666667,0.3,0.0333333,0.0333333,0.0,0.0,-0.4933333333333334,0.1733333333333333,anger
1018,fear/171.jpg,4.6,5.2,0.0222222,0.0888889,0.155556,0.0,0.2,0.0666667,0.466667,-0.0666666666666667,0.0933333333333332,fear
171,sadness/29.jpg,5.5,4.2,0.0,0.0,0.0,0.466667,0.133333,0.133333,0.266667,0.1733333333333333,-0.1733333333333333,sadness
1059,sadness/176.jpg,4.7,3.6,0.0,0.0,0.0,0.133333,0.566667,0.0,0.3,-0.0399999999999999,-0.3333333333333333,sadness
1479,surprise/247.jpg,6.1,5.1,0.0,0.0333333,0.0,0.466667,0.0,0.133333,0.366667,0.3333333333333332,0.0666666666666666,surprise
439,joy/73.jpg,6.2,4.6,0.0,0.133333,0.0,0.5,0.0,0.1,0.266667,0.3599999999999999,-0.0666666666666667,joy
1481,anger/247.jpg,2.2,4.6,0.1,0.1,0.5,0.0,0.0,0.0,0.3,-0.7066666666666667,-0.0666666666666667,anger
1,surprise/1.jpg,6.3,5.7,0.0,0.0666667,0.166667,0.233333,0.133333,0.233333,0.166667,0.3866666666666665,0.2266666666666665,surprise
1820,disgust/304.jpg,5.9,6.0,0.0,0.2,0.0,0.2,0.0,0.233333,0.366667,0.2800000000000002,0.3066666666666668,disgust
384,disgust/65.jpg,2.3,4.4,0.0,0.422222,0.188889,0.0,0.322222,0.0,0.0666667,-0.68,-0.1199999999999998,disgust
1552,surprise/259.jpg,7.1,3.9,0.0,0.0,0.0,0.533333,0.0666667,0.2,0.2,0.6000000000000001,-0.2533333333333334,surprise
1368,anger/229.jpg,4.7,5.2,0.0666667,0.133333,0.266667,0.0,0.1,0.133333,0.3,-0.0399999999999999,0.0933333333333332,anger
585,sadness/98.jpg,6.2,4.7,0.0,0.0,0.0666667,0.466667,0.166667,0.0666667,0.233333,0.3599999999999999,-0.0399999999999999,sadness
290,surprise/49.jpg,4.6,4.7,0.0,0.133333,0.133333,0.133333,0.0666667,0.133333,0.4,-0.0666666666666667,-0.0399999999999999,surprise
1228,joy/205.jpg,5.7,5.4,0.0,0.0666667,0.0,0.2,0.0,0.0,0.733333,0.2266666666666665,0.1466666666666669,joy
87,fear/15.jpg,4.6,4.8,0.0,0.0,0.533333,0.0666667,0.1,0.133333,0.166667,-0.0666666666666667,-0.0133333333333334,fear
803,sadness/134.jpg,3.3,4.7,0.0,0.0,0.133333,0.0666667,0.733333,0.0,0.0666667,-0.4133333333333334,-0.0399999999999999,sadness
1469,joy/245.jpg,6.8,5.0,0.0,0.0,0.0,0.466667,0.0666667,0.133333,0.333333,0.5199999999999998,0.04,joy
271,anger/46.jpg,4.0,5.2,0.0166667,0.0833333,0.383333,0.0,0.05,0.0666667,0.4,-0.2266666666666666,0.0933333333333332,anger
701,surprise/117.jpg,7.3,4.3,0.0333333,0.0,0.0,0.5,0.0,0.266667,0.2,0.6533333333333331,-0.1466666666666667,surprise
868,anger/146.jpg,5.3,5.7,0.0666667,0.0,0.222222,0.188889,0.133333,0.222222,0.166667,0.1199999999999998,0.2266666666666665,anger
1137,disgust/190.jpg,3.2,4.2,0.0,0.333333,0.233333,0.0666667,0.0333333,0.0666667,0.266667,-0.4399999999999999,-0.1733333333333333,disgust
528,disgust/88.jpg,6.4,6.3,0.0,0.266667,0.0,0.266667,0.0,0.0666667,0.4,0.4133333333333335,0.3866666666666665,disgust
530,fear/89.jpg,6.7,5.6,0.0222222,0.0,0.0,0.333333,0.155556,0.0666667,0.422222,0.4933333333333332,0.1999999999999999,fear
1143,disgust/192.jpg,2.5,4.9,0.133333,0.566667,0.0,0.0,0.0333333,0.0,0.266667,-0.6266666666666667,0.0133333333333334,disgust
628,sadness/105.jpg,5.3,5.1,0.0,0.133333,0.0833333,0.116667,0.266667,0.25,0.15,0.1199999999999998,0.0666666666666666,sadness
329,disgust/55.jpg,3.3,5.7,0.0,0.5,0.0,0.0333333,0.133333,0.1,0.233333,-0.4133333333333334,0.2266666666666665,disgust
99,anger/18.jpg,3.9,5.9,0.177778,0.188889,0.211111,0.133333,0.0222222,0.133333,0.133333,-0.2533333333333334,0.2800000000000002,anger
760,fear/128.jpg,5.7,6.5,0.0666667,0.0666667,0.0388889,0.0166667,0.0222222,0.416667,0.372222,0.2266666666666665,0.4400000000000001,fear
1858,anger/311.jpg,4.2,5.7,0.0333333,0.0666667,0.533333,0.0,0.0,0.133333,0.233333,-0.1733333333333333,0.2266666666666665,anger
472,anger/79.jpg,6.8,4.6,0.0,0.0,0.2,0.3,0.0666667,0.3,0.133333,0.5199999999999998,-0.0666666666666667,anger
1334,joy/223.jpg,8.5,5.7,0.0,0.0,0.0,0.433333,0.0,0.4,0.166667,0.9733333333333334,0.2266666666666665,joy
1130,joy/188.jpg,6.1,5.7,0.0,0.166667,0.0,0.266667,0.0,0.2,0.366667,0.3333333333333332,0.2266666666666665,joy
579,surprise/97.jpg,5.9,6.2,0.0,0.0666667,0.188889,0.255556,0.0,0.355556,0.133333,0.2800000000000002,0.3599999999999999,surprise
1908,anger/319.jpg,6.2,3.7,0.0,0.0666667,0.0666667,0.466667,0.166667,0.0666667,0.166667,0.3599999999999999,-0.3066666666666666,anger
1733,anger/290.jpg,4.6,4.9,0.0,0.166667,0.133333,0.0,0.1,0.0666667,0.533333,-0.0666666666666667,0.0133333333333334,anger
985,disgust/165.jpg,2.7,4.1,0.188889,0.433333,0.122222,0.0,0.233333,0.0,0.0222222,-0.5733333333333333,-0.2,disgust
316,disgust/54.jpg,2.6,4.5,0.0333333,0.566667,0.0666667,0.0666667,0.0,0.0,0.266667,-0.6,-0.0933333333333333,disgust
1527,joy/255.jpg,6.6,6.3,0.0,0.1,0.0,0.433333,0.0666667,0.166667,0.233333,0.4666666666666665,0.3866666666666665,joy
59,disgust/10.jpg,3.1,5.3,0.0888889,0.433333,0.255556,0.0,0.0888889,0.0666667,0.0666667,-0.4666666666666667,0.1199999999999998,disgust
615,anger/103.jpg,5.3,6.0,0.0333333,0.0333333,0.0666667,0.2,0.266667,0.266667,0.133333,0.1199999999999998,0.3066666666666668,anger
1473,sadness/246.jpg,5.2,5.4,0.0,0.0,0.0666667,0.266667,0.133333,0.166667,0.366667,0.0933333333333332,0.1466666666666669,sadness
71,joy/12.jpg,5.3,3.3,0.0,0.0666667,0.0,0.3,0.0,0.1,0.533333,0.1199999999999998,-0.4133333333333334,joy
487,disgust/82.jpg,1.3,5.9,0.0333333,0.6,0.3,0.0,0.0666667,0.0,0.0,-0.9466666666666668,0.2800000000000002,disgust
1227,anger/205.jpg,6.0,5.2,0.0,0.0666667,0.2,0.166667,0.0666667,0.1,0.4,0.3066666666666668,0.0933333333333332,anger
449,surprise/75.jpg,6.4,6.5,0.0,0.133333,0.0,0.388889,0.0666667,0.222222,0.188889,0.4133333333333335,0.4400000000000001,surprise
1290,disgust/216.jpg,4.8,5.4,0.0,0.233333,0.0,0.333333,0.0,0.133333,0.3,-0.0133333333333334,0.1466666666666669,disgust
471,fear/80.jpg,3.8,4.8,0.0,0.216667,0.0833333,0.0,0.283333,0.0833333,0.333333,-0.28,-0.0133333333333334,fear
1207,sadness/202.jpg,3.7,3.6,0.0,0.0,0.0666667,0.0,0.733333,0.0,0.2,-0.3066666666666666,-0.3333333333333333,sadness
1502,disgust/251.jpg,4.8,5.6,0.0,0.322222,0.0666667,0.0555556,0.0666667,0.155556,0.333333,-0.0133333333333334,0.1999999999999999,disgust
1770,joy/295.jpg,8.6,5.3,0.0,0.0,0.0,0.788889,0.0,0.0555556,0.155556,1.0,0.1199999999999998,joy
1358,fear/227.jpg,2.7,4.1,0.0555556,0.388889,0.355556,0.0,0.133333,0.0,0.0666667,-0.5733333333333333,-0.2,fear
732,disgust/123.jpg,4.9,4.9,0.0333333,0.466667,0.166667,0.0666667,0.0,0.0666667,0.2,0.0133333333333334,0.0133333333333334,disgust
553,surprise/93.jpg,7.1,3.8,0.0,0.0,0.1,0.533333,0.0,0.133333,0.233333,0.6000000000000001,-0.28,surprise
1076,surprise/180.jpg,7.5,4.8,0.0,0.0,0.0,0.566667,0.1,0.333333,0.0,0.7066666666666668,-0.0133333333333334,surprise
1486,disgust/249.jpg,2.0,5.5,0.0,0.666667,0.2,0.0,0.0666667,0.0,0.0666667,-0.76,0.1733333333333333,disgust
898,disgust/150.jpg,3.0,3.6,0.166667,0.366667,0.0333333,0.0,0.233333,0.0,0.2,-0.4933333333333334,-0.3333333333333333,disgust
1367,anger/228.jpg,4.4,5.4,0.0666667,0.0,0.4,0.0666667,0.1,0.166667,0.2,-0.1199999999999998,0.1466666666666669,anger
1074,fear/180.jpg,4.6,3.4,0.0,0.122222,0.255556,0.0666667,0.422222,0.0,0.133333,-0.0666666666666667,-0.3866666666666667,fear
1128,disgust/189.jpg,4.5,4.0,0.0222222,0.422222,0.0222222,0.0,0.0,0.0333333,0.5,-0.0933333333333333,-0.2266666666666666,disgust
573,fear/96.jpg,5.8,6.0,0.0,0.0666667,0.2,0.188889,0.0,0.355556,0.188889,0.2533333333333332,0.3066666666666668,fear
1838,joy/307.jpg,7.5,5.9,0.0,0.0,0.0,0.666667,0.0,0.266667,0.0666667,0.7066666666666668,0.2800000000000002,joy
180,anger/31.jpg,4.9,4.4,0.0,0.0666667,0.2,0.2,0.0,0.1,0.433333,0.0133333333333334,-0.1199999999999998,anger
48,surprise/8.jpg,6.3,5.3,0.0,0.1,0.266667,0.133333,0.0666667,0.233333,0.2,0.3866666666666665,0.1199999999999998,surprise
1934,disgust/323.jpg,3.9,5.5,0.133333,0.333333,0.0666667,0.0666667,0.166667,0.166667,0.0666667,-0.2533333333333334,0.1733333333333333,disgust
1443,sadness/241.jpg,4.1,5.5,0.0,0.0,0.133333,0.133333,0.4,0.1,0.233333,-0.2,0.1733333333333333,sadness
1765,anger/295.jpg,2.9,5.8,0.0,0.0,0.366667,0.0666667,0.233333,0.0666667,0.266667,-0.52,0.2533333333333332,anger
937,disgust/157.jpg,4.6,4.8,0.0,0.333333,0.0222222,0.0888889,0.133333,0.222222,0.2,-0.0666666666666667,-0.0133333333333334,disgust
465,disgust/78.jpg,2.6,4.8,0.0,0.433333,0.233333,0.0666667,0.0333333,0.166667,0.0666667,-0.6,-0.0133333333333334,disgust
1584,fear/265.jpg,5.6,5.1,0.133333,0.0,0.266667,0.2,0.0,0.166667,0.233333,0.1999999999999999,0.0666666666666666,fear
126,disgust/22.jpg,6.9,5.0,0.0,0.2,0.0,0.466667,0.0,0.266667,0.0666667,0.5466666666666669,0.04,disgust
1944,anger/325.jpg,3.4,4.4,0.0666667,0.0888889,0.388889,0.0222222,0.177778,0.0,0.255556,-0.3866666666666667,-0.1199999999999998,anger
327,fear/55.jpg,5.2,4.6,0.0222222,0.0888889,0.133333,0.1,0.0666667,0.0333333,0.555556,0.0933333333333332,-0.0666666666666667,fear
1918,fear/321.jpg,3.5,7.3,0.0333333,0.0,0.7,0.0333333,0.0,0.233333,0.0,-0.36,0.6533333333333331,fear
445,sadness/75.jpg,4.6,5.4,0.0666667,0.0333333,0.0666667,0.0333333,0.2,0.366667,0.233333,-0.0666666666666667,0.1466666666666669,sadness
1598,anger/267.jpg,5.3,5.6,0.0,0.0666667,0.133333,0.0,0.0333333,0.4,0.366667,0.1199999999999998,0.1999999999999999,anger
244,surprise/41.jpg,3.4,5.0,0.0333333,0.566667,0.122222,0.0888889,0.0,0.0333333,0.155556,-0.3866666666666667,0.04,surprise
1069,disgust/179.jpg,2.5,3.1,0.0222222,0.655556,0.0,0.0,0.122222,0.0,0.2,-0.6266666666666667,-0.4666666666666667,disgust
635,fear/106.jpg,3.6,4.6,0.0166667,0.05,0.216667,0.0,0.183333,0.0666667,0.466667,-0.3333333333333333,-0.0666666666666667,fear
1633,joy/273.jpg,7.4,7.5,0.0,0.0,0.0,0.733333,0.0,0.2,0.0666667,0.6800000000000002,0.7066666666666668,joy
1055,joy/176.jpg,6.7,4.8,0.0,0.0,0.0666667,0.433333,0.0,0.0666667,0.433333,0.4933333333333332,-0.0133333333333334,joy
907,disgust/152.jpg,5.6,5.4,0.0,0.266667,0.0,0.0333333,0.0,0.233333,0.466667,0.1999999999999999,0.1466666666666669,disgust
1247,fear/209.jpg,5.6,5.4,0.0,0.0,0.133333,0.166667,0.0666667,0.1,0.533333,0.1999999999999999,0.1466666666666669,fear
1141,joy/190.jpg,7.4,5.9,0.0,0.0,0.0,0.566667,0.0666667,0.233333,0.133333,0.6800000000000002,0.2800000000000002,joy
1416,fear/237.jpg,6.9,6.6,0.0,0.0,0.0888889,0.288889,0.0,0.455556,0.166667,0.5466666666666669,0.4666666666666665,fear
485,joy/81.jpg,6.7,5.1,0.0,0.0,0.0,0.688889,0.0,0.0888889,0.222222,0.4933333333333332,0.0666666666666666,joy
1194,disgust/200.jpg,2.3,5.2,0.222222,0.377778,0.111111,0.0,0.0888889,0.0,0.2,-0.68,0.0933333333333332,disgust
517,disgust/87.jpg,2.8,5.5,0.0,0.555556,0.166667,0.0666667,0.122222,0.0222222,0.0666667,-0.5466666666666667,0.1733333333333333,disgust
1559,surprise/260.jpg,7.5,5.0,0.0,0.0,0.0,0.666667,0.0,0.266667,0.0666667,0.7066666666666668,0.04,surprise
1027,anger/172.jpg,6.3,7.2,0.0666667,0.0,0.0666667,0.466667,0.0,0.3,0.1,0.3866666666666665,0.6266666666666665,anger
89,joy/15.jpg,7.3,4.8,0.0,0.0,0.0,0.566667,0.0,0.2,0.233333,0.6533333333333331,-0.0133333333333334,joy
1619,surprise/270.jpg,7.6,5.8,0.0,0.0,0.0222222,0.622222,0.0666667,0.0222222,0.266667,0.7333333333333334,0.2533333333333332,surprise
1631,joy/272.jpg,7.9,6.7,0.0666667,0.0,0.0,0.533333,0.0,0.333333,0.0666667,0.8133333333333335,0.4933333333333332,joy
1947,surprise/325.jpg,7.6,3.5,0.0,0.0,0.0666667,0.655556,0.0,0.155556,0.122222,0.7333333333333334,-0.36,surprise
505,joy/85.jpg,7.8,4.6,0.0333333,0.0333333,0.0666667,0.7,0.0,0.1,0.0666667,0.7866666666666664,-0.0666666666666667,joy
1857,anger/310.jpg,4.3,5.1,0.166667,0.0,0.4,0.133333,0.0,0.166667,0.133333,-0.1466666666666667,0.0666666666666666,anger
710,disgust/119.jpg,2.6,4.9,0.0166667,0.416667,0.25,0.0,0.25,0.0,0.0666667,-0.6,0.0133333333333334,disgust
1602,fear/268.jpg,5.0,3.9,0.0,0.0666667,0.2,0.0666667,0.133333,0.0666667,0.466667,0.04,-0.2533333333333334,fear
151,disgust/26.jpg,3.3,5.6,0.0666667,0.433333,0.1,0.0666667,0.0222222,0.0222222,0.288889,-0.4133333333333334,0.1999999999999999,disgust
547,disgust/92.jpg,4.5,5.3,0.0333333,0.333333,0.0888889,0.122222,0.0666667,0.0555556,0.3,-0.0933333333333333,0.1199999999999998,disgust
1570,fear/263.jpg,2.7,4.5,0.0,0.3,0.355556,0.0,0.122222,0.0666667,0.155556,-0.5733333333333333,-0.0933333333333333,fear
554,joy/93.jpg,7.3,4.7,0.0,0.0666667,0.0,0.566667,0.0666667,0.133333,0.166667,0.6533333333333331,-0.0399999999999999,joy
1361,surprise/227.jpg,6.9,5.1,0.0,0.0666667,0.0,0.488889,0.0,0.222222,0.222222,0.5466666666666669,0.0666666666666666,surprise
1388,surprise/232.jpg,6.1,5.4,0.0,0.0,0.0,0.333333,0.0222222,0.188889,0.455556,0.3333333333333332,0.1466666666666669,surprise
512,disgust/86.jpg,2.2,4.4,0.0666667,0.388889,0.0888889,0.0,0.255556,0.0,0.2,-0.7066666666666667,-0.1199999999999998,disgust
1211,disgust/203.jpg,3.8,5.3,0.0333333,0.333333,0.133333,0.0333333,0.0,0.0333333,0.433333,-0.28,0.1199999999999998,disgust
669,disgust/113.jpg,2.8,4.5,0.0888889,0.522222,0.1,0.0,0.0,0.0222222,0.266667,-0.5466666666666667,-0.0933333333333333,disgust
1886,sadness/315.jpg,2.4,4.1,0.0555556,0.0888889,0.0333333,0.0333333,0.655556,0.0,0.133333,-0.6533333333333333,-0.2,sadness
1298,sadness/217.jpg,5.6,3.7,0.0,0.0,0.0,0.4,0.3,0.0333333,0.266667,0.1999999999999999,-0.3066666666666666,sadness
911,disgust/153.jpg,3.2,4.3,0.133333,0.533333,0.0,0.0,0.133333,0.0,0.2,-0.4399999999999999,-0.1466666666666667,disgust
1786,joy/298.jpg,7.6,3.7,0.0,0.0666667,0.0,0.666667,0.0,0.133333,0.133333,0.7333333333333334,-0.3066666666666666,joy
887,fear/148.jpg,2.0,5.0,0.0333333,0.0555556,0.655556,0.0,0.222222,0.0333333,0.0,-0.76,0.04,fear
401,sadness/67.jpg,6.0,5.5,0.0,0.0,0.0666667,0.333333,0.133333,0.1,0.366667,0.3066666666666668,0.1733333333333333,sadness
1210,joy/202.jpg,5.5,5.1,0.0,0.0666667,0.0,0.366667,0.0,0.1,0.466667,0.1733333333333333,0.0666666666666666,joy
377,surprise/63.jpg,5.2,5.0,0.0,0.0,0.133333,0.233333,0.0,0.3,0.333333,0.0933333333333332,0.04,surprise
1842,fear/308.jpg,3.5,4.1,0.0222222,0.0666667,0.422222,0.0,0.155556,0.111111,0.222222,-0.36,-0.2,fear
1238,anger/207.jpg,5.0,5.7,0.0666667,0.0,0.333333,0.0666667,0.1,0.3,0.133333,0.04,0.2266666666666665,anger
428,joy/71.jpg,7.0,6.1,0.0,0.0,0.0,0.833333,0.0,0.1,0.0666667,0.5733333333333335,0.3333333333333332,joy
74,disgust/13.jpg,4.3,3.9,0.0333333,0.333333,0.333333,0.0,0.133333,0.166667,0.0,-0.1466666666666667,-0.2533333333333334,disgust
1548,anger/259.jpg,7.4,5.4,0.0,0.0,0.0,0.5,0.0333333,0.366667,0.1,0.6800000000000002,0.1466666666666669,anger
1909,joy/319.jpg,7.6,5.4,0.0,0.0666667,0.0333333,0.633333,0.0,0.133333,0.133333,0.7333333333333334,0.1466666666666669,joy
40,fear/7.jpg,4.1,4.4,0.0,0.188889,0.322222,0.0,0.133333,0.0222222,0.333333,-0.2,-0.1199999999999998,fear
1432,disgust/240.jpg,3.6,5.4,0.166667,0.366667,0.0,0.0666667,0.0333333,0.0666667,0.3,-0.3333333333333333,0.1466666666666669,disgust
373,surprise/62.jpg,6.6,5.3,0.0666667,0.0666667,0.0,0.388889,0.0666667,0.322222,0.0888889,0.4666666666666665,0.1199999999999998,surprise
1255,surprise/210.jpg,7.2,4.5,0.0,0.0,0.0,0.622222,0.0,0.155556,0.222222,0.6266666666666665,-0.0933333333333333,surprise
896,fear/150.jpg,5.1,5.2,0.155556,0.0,0.322222,0.1,0.1,0.2,0.122222,0.0666666666666666,0.0933333333333332,fear
1523,joy/254.jpg,7.2,4.7,0.0,0.0,0.0,0.466667,0.0,0.3,0.233333,0.6266666666666665,-0.0399999999999999,joy
51,anger/9.jpg,4.7,5.1,0.0666667,0.0,0.5,0.0666667,0.0666667,0.1,0.2,-0.0399999999999999,0.0666666666666666,anger
1360,disgust/228.jpg,3.2,4.9,0.0333333,0.422222,0.0222222,0.0666667,0.188889,0.0,0.266667,-0.4399999999999999,0.0133333333333334,disgust
613,fear/103.jpg,5.0,5.5,0.0666667,0.0222222,0.388889,0.0666667,0.0888889,0.2,0.166667,0.04,0.1733333333333333,fear
646,joy/108.jpg,7.9,5.4,0.0,0.0,0.0,0.666667,0.0,0.233333,0.1,0.8133333333333335,0.1466666666666669,joy
808,surprise/135.jpg,7.4,4.5,0.0,0.0,0.2,0.5,0.0333333,0.0666667,0.2,0.6800000000000002,-0.0933333333333333,surprise
1308,surprise/218.jpg,7.5,5.5,0.0,0.0,0.0,0.566667,0.0,0.2,0.233333,0.7066666666666668,0.1733333333333333,surprise
901,surprise/151.jpg,7.9,4.5,0.0,0.0,0.0,0.266667,0.133333,0.166667,0.433333,0.8133333333333335,-0.0933333333333333,surprise
581,disgust/97.jpg,4.1,4.9,0.0,0.555556,0.122222,0.0666667,0.0222222,0.1,0.133333,-0.2,0.0133333333333334,disgust
1393,disgust/233.jpg,6.0,4.6,0.0,0.0666667,0.0666667,0.122222,0.0,0.188889,0.555556,0.3066666666666668,-0.0666666666666667,disgust
482,fear/81.jpg,5.6,5.5,0.0333333,0.0,0.1,0.0666667,0.133333,0.2,0.466667,0.1999999999999999,0.1733333333333333,fear
1648,sadness/276.jpg,3.4,4.2,0.0666667,0.1,0.0,0.0333333,0.566667,0.1,0.133333,-0.3866666666666667,-0.1733333333333333,sadness
1866,fear/312.jpg,2.1,5.8,0.0166667,0.0166667,0.883333,0.0,0.0833333,0.0,0.0,-0.7333333333333334,0.2533333333333332,fear
1429,fear/239.jpg,5.3,5.3,0.0,0.0666667,0.3,0.3,0.1,0.0666667,0.166667,0.1199999999999998,0.1199999999999998,fear
21,anger/4.jpg,6.1,5.7,0.0,0.0,0.3,0.133333,0.0,0.233333,0.333333,0.3333333333333332,0.2266666666666665,anger
1425,disgust/238.jpg,1.5,5.1,0.0166667,0.25,0.116667,0.0,0.55,0.0,0.0666667,-0.8933333333333333,0.0666666666666666,disgust
883,disgust/148.jpg,3.9,4.9,0.0666667,0.133333,0.633333,0.0666667,0.0,0.0,0.1,-0.2533333333333334,0.0133333333333334,disgust
67,anger/12.jpg,3.7,5.2,0.0666667,0.233333,0.0,0.133333,0.0666667,0.0333333,0.466667,-0.3066666666666666,0.0933333333333332,anger
1405,anger/236.jpg,6.5,4.8,0.0,0.0666667,0.0666667,0.533333,0.0,0.133333,0.2,0.4400000000000001,-0.0133333333333334,anger
1688,anger/282.jpg,6.4,4.1,0.0,0.0,0.166667,0.166667,0.0,0.4,0.266667,0.4133333333333335,-0.2,anger
538,joy/90.jpg,7.5,5.8,0.0,0.0,0.0,0.7,0.0,0.2,0.1,0.7066666666666668,0.2533333333333332,joy
432,anger/73.jpg,5.9,4.7,0.0,0.133333,0.0666667,0.166667,0.2,0.233333,0.2,0.2800000000000002,-0.0399999999999999,anger
1075,joy/179.jpg,7.1,4.7,0.0,0.0666667,0.0,0.6,0.0666667,0.2,0.0666667,0.6000000000000001,-0.0399999999999999,joy
1713,surprise/286.jpg,6.5,2.9,0.0,0.0,0.0666667,0.5,0.0666667,0.2,0.166667,0.4400000000000001,-0.52,surprise
1945,disgust/325.jpg,2.1,5.5,0.0722222,0.305556,0.405556,0.0,0.0833333,0.0666667,0.0666667,-0.7333333333333334,0.1733333333333333,disgust
112,anger/20.jpg,6.2,4.2,0.0333333,0.133333,0.0666667,0.5,0.0,0.1,0.166667,0.3599999999999999,-0.1733333333333333,anger
706,sadness/118.jpg,3.8,4.5,0.0,0.0333333,0.333333,0.122222,0.333333,0.0888889,0.0888889,-0.28,-0.0933333333333333,sadness
1843,anger/308.jpg,4.7,5.7,0.0,0.0,0.266667,0.0666667,0.122222,0.0888889,0.455556,-0.0399999999999999,0.2266666666666665,anger
1167,anger/195.jpg,7.0,7.0,0.0,0.0,0.0,0.366667,0.0333333,0.233333,0.366667,0.5733333333333335,0.5733333333333335,anger
1231,fear/205.jpg,4.6,4.8,0.0,0.0333333,0.4,0.166667,0.1,0.0666667,0.233333,-0.0666666666666667,-0.0133333333333334,fear
575,sadness/96.jpg,5.5,5.3,0.0333333,0.1,0.0,0.1,0.0666667,0.266667,0.433333,0.1733333333333333,0.1199999999999998,sadness
1446,disgust/242.jpg,2.9,4.4,0.1,0.3,0.433333,0.0,0.0333333,0.0666667,0.0666667,-0.52,-0.1199999999999998,disgust
1649,anger/276.jpg,5.1,3.4,0.0,0.0,0.0,0.255556,0.2,0.122222,0.422222,0.0666666666666666,-0.3866666666666667,anger
